Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Country,Continent,Automatic / Manual,A/M digital
mini,cooper s roadster,two-seater,1.6,4.0,m6,Z,9.1,6.8,8.1,35.0,186.0,great britain,europe,M,0
mini,cooper s convertible,minicompact,1.6,4.0,as6,Z,9.2,6.8,8.1,35.0,186.0,great britain,europe,A,1
mini,cooper s coupe,two-seater,1.6,4.0,as6,Z,9.2,6.8,8.1,35.0,186.0,great britain,europe,A,1
mini,john cooper works roadster,two-seater,1.6,4.0,as6,Z,9.2,6.8,8.1,35.0,186.0,great britain,europe,A,1
mini,john cooper works convertible,minicompact,1.6,4.0,as6,Z,9.2,6.8,8.1,35.0,186.0,great britain,europe,A,1
mini,cooper s convertible,minicompact,1.6,4.0,m6,Z,9.1,6.8,8.1,35.0,186.0,great britain,europe,M,0
mini,john cooper works roadster,two-seater,1.6,4.0,m6,Z,9.1,6.8,8.1,35.0,186.0,great britain,europe,M,0
mini,john cooper works coupe,two-seater,1.6,4.0,m6,Z,9.1,6.8,8.1,35.0,186.0,great britain,europe,M,0
mini,john cooper works convertible,minicompact,1.6,4.0,m6,Z,9.1,6.8,8.1,35.0,186.0,great britain,europe,M,0
mini,cooper s coupe,two-seater,1.6,4.0,m6,Z,9.1,6.8,8.1,35.0,186.0,great britain,europe,M,0
mini,cooper s 5 door,subcompact,2.0,4.0,as6,Z,9.2,7.0,8.2,34.0,189.0,great britain,europe,A,1
mini,cooper s 3 door,subcompact,2.0,4.0,as6,Z,9.2,7.0,8.2,34.0,189.0,great britain,europe,A,1
mini,john cooper works 3 door,subcompact,2.0,4.0,as8,Z,9.2,6.9,8.1,35.0,190.0,great britain,europe,A,1
mini,cooper s convertible,minicompact,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,cooper s coupe,two-seater,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,john cooper works clubman,subcompact,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,john cooper works roadster,two-seater,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,john cooper works convertible,minicompact,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,cooper s roadster,two-seater,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,cooper s convertible,minicompact,2.0,4.0,am7,Z,9.2,6.9,8.1,35.0,191.0,great britain,europe,A,1
mini,john cooper works coupe,two-seater,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,cooper s clubman,subcompact,1.6,4.0,a6,Z,9.3,7.0,8.3,34.0,191.0,great britain,europe,A,1
mini,cooper s 3 door,subcompact,2.0,4.0,as6,Z,9.2,7.0,8.2,34.0,193.0,great britain,europe,A,1
mini,cooper s 5 door,subcompact,2.0,4.0,as6,Z,9.2,7.0,8.2,34.0,193.0,great britain,europe,A,1
mini,john cooper works,subcompact,2.0,4.0,as6,Z,9.3,7.3,8.4,34.0,193.0,great britain,europe,A,1
mini,cooper clubman,mid-size,1.5,3.0,m6,Z,9.5,6.6,8.2,34.0,194.0,great britain,europe,M,0
mini,john cooper works convertible,minicompact,2.0,4.0,as8,Z,9.4,7.1,8.3,34.0,194.0,great britain,europe,A,1
mini,cooper s convertible,minicompact,2.0,4.0,as6,Z,9.3,7.1,8.3,34.0,195.0,great britain,europe,A,1
mini,cooper clubman,mid-size,1.5,3.0,as6,Z,9.4,7.0,8.3,34.0,195.0,great britain,europe,A,1
mini,cooper s paceman all4,compact,1.6,4.0,m6,Z,9.3,7.5,8.5,33.0,196.0,great britain,europe,M,0
mini,cooper s 3 door,subcompact,2.0,4.0,as6,Z,9.3,7.2,8.3,34.0,196.0,great britain,europe,A,1
mini,cooper s 5 door,subcompact,2.0,4.0,as6,Z,9.3,7.2,8.3,34.0,196.0,great britain,europe,A,1
mini,john cooper works convertible,minicompact,2.0,4.0,as6,Z,9.4,7.2,8.4,34.0,196.0,great britain,europe,A,1
mini,john cooper works paceman all4,compact,1.6,4.0,m6,Z,9.3,7.5,8.5,33.0,196.0,great britain,europe,M,0
mini,john cooper works 3 door,subcompact,2.0,4.0,as6,Z,9.3,7.2,8.3,34.0,196.0,great britain,europe,A,1
mini,john cooper works countryman all4,compact,1.6,4.0,m6,Z,9.3,7.5,8.5,33.0,196.0,great britain,europe,M,0
mini,cooper s countryman all4,compact,1.6,4.0,m6,Z,9.3,7.5,8.5,33.0,196.0,great britain,europe,M,0
mini,cooper s convertible,minicompact,2.0,4.0,as6,Z,9.4,7.2,8.4,34.0,196.0,great britain,europe,A,1
mini,cooper s 3 door,subcompact,2.0,4.0,as6,Z,9.3,7.3,8.4,34.0,197.0,great britain,europe,A,1
mini,john cooper works convertible,minicompact,2.0,4.0,as6,Z,9.4,7.2,8.4,34.0,197.0,great britain,europe,A,1
mini,cooper clubman,mid-size,1.5,3.0,m6,Z,9.6,7.0,8.4,34.0,197.0,great britain,europe,M,0
mini,cooper clubman all4,mid-size,1.5,3.0,as8,Z,9.7,7.0,8.5,33.0,197.0,great britain,europe,A,1
mini,cooper s convertible,minicompact,2.0,4.0,as6,Z,9.4,7.2,8.4,34.0,197.0,great britain,europe,A,1
mini,cooper clubman,mid-size,1.5,3.0,as6,Z,9.5,7.2,8.4,34.0,197.0,great britain,europe,A,1
mini,cooper countryman,mid-size,1.5,3.0,m6,Z,9.6,7.0,8.4,34.0,197.0,great britain,europe,M,0
mini,john cooper works,subcompact,2.0,4.0,as6,Z,9.3,7.3,8.4,34.0,197.0,great britain,europe,A,1
mini,john cooper works 3 door,subcompact,2.0,4.0,as6,Z,9.3,7.3,8.4,34.0,197.0,great britain,europe,A,1
mini,cooper countryman,mid-size,1.5,3.0,as6,Z,9.5,7.2,8.4,34.0,197.0,great britain,europe,A,1
mini,cooper s 5 door,subcompact,2.0,4.0,as6,Z,9.3,7.3,8.4,34.0,197.0,great britain,europe,A,1
mini,cooper s 3 door,subcompact,2.0,4.0,m6,Z,10.0,7.0,8.6,33.0,198.0,great britain,europe,M,0
mini,cooper s 5 door,subcompact,2.0,4.0,m6,Z,10.0,7.0,8.6,33.0,198.0,great britain,europe,M,0
mini,cooper s clubman,mid-size,2.0,4.0,as6,Z,9.7,7.0,8.5,33.0,198.0,great britain,europe,A,1
mini,cooper s convertible,minicompact,2.0,4.0,as6,Z,9.7,7.0,8.5,33.0,198.0,great britain,europe,A,1
mini,john cooper works,subcompact,2.0,4.0,as6,Z,9.4,7.5,8.5,33.0,199.0,great britain,europe,A,1
mini,cooper countryman,compact,1.6,4.0,a6,Z,9.4,7.9,8.7,32.0,200.0,great britain,europe,A,1
mini,cooper paceman,compact,1.6,4.0,a6,Z,9.4,7.9,8.7,32.0,200.0,great britain,europe,A,1
mini,cooper s countryman all4,compact,1.6,4.0,m6,Z,9.5,7.7,8.7,32.0,200.0,great britain,europe,M,0
mini,john cooper works countryman all4,compact,1.6,4.0,m6,Z,9.5,7.7,8.7,32.0,200.0,great britain,europe,M,0
mini,cooper s paceman all4,compact,1.6,4.0,m6,Z,9.5,7.7,8.7,32.0,200.0,great britain,europe,M,0
mini,john cooper works paceman all4,compact,1.6,4.0,m6,Z,9.5,7.7,8.7,32.0,200.0,great britain,europe,M,0
mini,cooper countryman,compact,1.6,4.0,as6,Z,9.4,7.9,8.7,32.0,200.0,great britain,europe,A,1
mini,cooper paceman,compact,1.6,4.0,as6,Z,9.4,7.9,8.7,32.0,200.0,great britain,europe,A,1
mini,cooper countryman all4,mid-size,1.5,3.0,as8,Z,9.8,7.1,8.6,33.0,200.0,great britain,europe,A,1
mini,cooper s countryman all4,compact,1.6,4.0,m6,Z,9.4,7.6,8.6,33.0,201.0,great britain,europe,M,0
mini,cooper s paceman all4,compact,1.6,4.0,m6,Z,9.4,7.6,8.6,33.0,201.0,great britain,europe,M,0
mini,john cooper works countryman all4,compact,1.6,4.0,m6,Z,9.4,7.6,8.6,33.0,201.0,great britain,europe,M,0
mini,john cooper works paceman all4,compact,1.6,4.0,m6,Z,9.4,7.6,8.6,33.0,201.0,great britain,europe,M,0
mini,cooper s 3 door,subcompact,2.0,4.0,m6,Z,10.0,7.0,8.7,32.0,203.0,great britain,europe,M,0
mini,cooper s 5 door,subcompact,2.0,4.0,m6,Z,10.0,7.0,8.7,32.0,203.0,great britain,europe,M,0
mini,cooper s convertible,minicompact,2.0,4.0,m6,Z,10.0,7.0,8.7,32.0,203.0,great britain,europe,M,0
mini,john cooper works convertible,minicompact,2.0,4.0,as6,Z,9.8,7.3,8.7,32.0,203.0,great britain,europe,A,1
mini,cooper s clubman,mid-size,2.0,4.0,as8,Z,10.0,7.2,8.7,32.0,205.0,great britain,europe,A,1
mini,cooper s paceman all4,compact,1.6,4.0,as6,Z,10.1,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,cooper s countryman all4,compact,1.6,4.0,a6,Z,10.0,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,john cooper works countryman all4,compact,1.6,4.0,as6,Z,10.1,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,cooper s paceman all4,compact,1.6,4.0,a6,Z,10.0,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,john cooper works countryman all4,compact,1.6,4.0,a6,Z,10.0,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,john cooper works paceman all4,compact,1.6,4.0,as6,Z,10.1,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,john cooper works paceman all4,compact,1.6,4.0,a6,Z,10.0,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,cooper s countryman all4,compact,1.6,4.0,as6,Z,10.1,7.8,9.0,31.0,207.0,great britain,europe,A,1
mini,cooper s clubman all4,mid-size,2.0,4.0,as8,Z,10.2,7.4,8.9,32.0,207.0,great britain,europe,A,1
mini,cooper s clubman all4,mid-size,2.0,4.0,as8,Z,10.2,7.4,9.0,31.0,210.0,great britain,europe,A,1
mini,cooper s 3 door,subcompact,2.0,4.0,m6,Z,10.3,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,cooper s 3 door,subcompact,2.0,4.0,m6,Z,10.2,7.3,8.9,32.0,210.0,great britain,europe,M,0
mini,cooper s 5 door,subcompact,2.0,4.0,m6,Z,10.2,7.3,8.9,32.0,210.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,as8,Z,10.2,7.4,9.0,31.0,210.0,great britain,europe,A,1
mini,john cooper works 3 door,subcompact,2.0,4.0,m6,Z,10.2,7.3,8.9,32.0,210.0,great britain,europe,M,0
mini,cooper s convertible,minicompact,2.0,4.0,m6,Z,10.2,7.3,8.9,32.0,210.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,as8,Z,10.1,7.6,9.0,31.0,210.0,great britain,europe,A,1
mini,cooper s 3 door,subcompact,2.0,4.0,m6,Z,10.2,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,john cooper works,subcompact,2.0,4.0,m6,Z,10.3,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,cooper s convertible,minicompact,2.0,4.0,m6,Z,10.2,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,john cooper works 3 door,subcompact,2.0,4.0,m6,Z,10.2,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,cooper s convertible,minicompact,2.0,4.0,m6,Z,10.3,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,cooper s 5 door,subcompact,2.0,4.0,m6,Z,10.3,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,john cooper works countryman all4,mid-size,2.0,4.0,as8,Z,10.0,7.8,9.0,31.0,210.0,great britain,europe,A,1
mini,cooper s 5 door,subcompact,2.0,4.0,m6,Z,10.2,7.4,9.0,31.0,210.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,as8,Z,10.2,7.5,9.0,31.0,211.0,great britain,europe,A,1
mini,john cooper works,subcompact,2.0,4.0,m6,Z,10.4,7.7,9.2,31.0,212.0,great britain,europe,M,0
mini,cooper clubman all4,mid-size,1.5,3.0,as8,Z,10.2,7.6,9.0,31.0,212.0,great britain,europe,A,1
mini,cooper s countryman all4,compact,1.6,4.0,as6,Z,10.1,7.7,9.0,31.0,212.0,great britain,europe,A,1
mini,cooper s countryman all4,mid-size,2.0,4.0,as8,Z,10.4,7.5,9.1,31.0,212.0,great britain,europe,A,1
mini,cooper s paceman all4,compact,1.6,4.0,as6,Z,10.1,7.7,9.0,31.0,212.0,great britain,europe,A,1
mini,john cooper works countryman all4,compact,1.6,4.0,as6,Z,10.1,7.7,9.0,31.0,212.0,great britain,europe,A,1
mini,john cooper works paceman all4,compact,1.6,4.0,as6,Z,10.1,7.7,9.0,31.0,212.0,great britain,europe,A,1
mini,cooper clubman all4,mid-size,1.5,3.0,as8,Z,10.2,7.8,9.1,31.0,213.0,great britain,europe,A,1
mini,cooper s countryman  all4,mid-size,2.0,4.0,as8,Z,10.5,7.4,9.1,31.0,213.0,great britain,europe,A,1
mini,cooper clubman all4,mid-size,1.5,3.0,m6,Z,10.5,7.4,9.1,31.0,214.0,great britain,europe,M,0
mini,cooper countryman all4,station wagon - small,1.5,3.0,m6,Z,10.5,7.4,9.1,31.0,214.0,great britain,europe,M,0
mini,cooper s clubman all4,mid-size,2.0,4.0,as8,Z,10.4,7.6,9.2,31.0,214.0,great britain,europe,A,1
mini,cooper clubman all4,mid-size,1.5,3.0,m6,Z,10.6,7.4,9.1,31.0,214.0,great britain,europe,M,0
mini,cooper countryman all4,mid-size,1.5,3.0,m6,Z,10.6,7.4,9.1,31.0,214.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,as8,Z,10.4,7.6,9.2,31.0,214.0,great britain,europe,A,1
mini,john cooper works,subcompact,2.0,4.0,m6,Z,10.4,7.7,9.2,31.0,214.0,great britain,europe,M,0
mini,cooper s countryman all4,mid-size,2.0,4.0,as8,Z,10.5,7.6,9.2,31.0,215.0,great britain,europe,A,1
mini,cooper countryman all4,station wagon - small,1.5,3.0,as8,Z,10.3,7.9,9.2,31.0,215.0,great britain,europe,A,1
mini,cooper s clubman all4,mid-size,2.0,4.0,as8,Z,10.5,7.6,9.2,31.0,215.0,great britain,europe,A,1
mini,cooper s clubman,mid-size,2.0,4.0,m6,Z,10.6,7.4,9.2,31.0,215.0,great britain,europe,M,0
mini,cooper countryman all4,mid-size,1.5,3.0,as8,Z,10.3,7.9,9.2,31.0,215.0,great britain,europe,A,1
mini,john cooper works convertible,minicompact,2.0,4.0,m6,Z,10.8,7.7,9.4,30.0,220.0,great britain,europe,M,0
mini,cooper s clubman,mid-size,2.0,4.0,m6,Z,10.8,7.7,9.4,30.0,220.0,great britain,europe,M,0
mini,john cooper works countryman all4,mid-size,2.0,4.0,as8,Z,10.6,7.8,9.3,30.0,220.0,great britain,europe,A,1
mini,cooper s countryman all4,mid-size,2.0,4.0,m6,Z,11.3,7.7,9.7,29.0,227.0,great britain,europe,M,0
mini,cooper s clubman all4,mid-size,2.0,4.0,m6,Z,11.4,7.8,9.7,29.0,227.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,m6,Z,11.4,7.7,9.7,29.0,227.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,m6,Z,11.4,7.8,9.7,29.0,227.0,great britain,europe,M,0
mini,cooper s clubman all4,mid-size,2.0,4.0,m6,Z,11.4,7.7,9.7,29.0,227.0,great britain,europe,M,0
mini,cooper s countryman  all4,mid-size,2.0,4.0,m6,Z,11.3,7.7,9.7,29.0,227.0,great britain,europe,M,0
mini,john cooper works clubman all4,mid-size,2.0,4.0,m6,Z,11.4,7.6,9.7,29.0,228.0,great britain,europe,M,0
mini,john cooper works countryman all4,mid-size,2.0,4.0,m6,Z,11.3,7.8,9.7,29.0,228.0,great britain,europe,M,0
mini,cooper s countryman all4,mid-size,2.0,4.0,m6,Z,11.3,7.8,9.7,29.0,228.0,great britain,europe,M,0
mini,john cooper works countryman all4,mid-size,2.0,4.0,m6,Z,11.5,8.0,9.9,29.0,232.0,great britain,europe,M,0
mitsubishi,mirage,compact,1.2,3.0,av,X,6.4,5.3,5.9,48.0,136.0,japan,asia,A,1
mitsubishi,mirage,compact,1.2,3.0,av,X,6.4,5.4,6.0,47.0,138.0,japan,asia,A,1
mitsubishi,mirage,compact,1.2,3.0,av,X,6.4,5.3,5.9,48.0,139.0,japan,asia,A,1
mitsubishi,mirage,compact,1.2,3.0,av,X,6.4,5.5,6.0,47.0,141.0,japan,asia,A,1
mitsubishi,mirage,compact,1.2,3.0,av,X,6.6,5.6,6.2,46.0,143.0,japan,asia,A,1
mitsubishi,mirage,compact,1.2,3.0,m5,X,7.0,5.6,6.4,44.0,147.0,japan,asia,M,0
mitsubishi,mirage,compact,1.2,3.0,m5,X,7.0,5.6,6.3,45.0,147.0,japan,asia,M,0
mitsubishi,mirage,compact,1.2,3.0,m5,X,7.0,5.5,6.4,44.0,147.0,japan,asia,M,0
mitsubishi,mirage g4,compact,1.2,3.0,av,X,6.9,5.7,6.4,44.0,148.0,japan,asia,A,1
mitsubishi,mirage g4,compact,1.2,3.0,av,X,6.9,5.7,6.4,44.0,149.0,japan,asia,A,1
mitsubishi,mirage,compact,1.2,3.0,m5,X,7.1,5.8,6.5,43.0,150.0,japan,asia,M,0
mitsubishi,mirage,compact,1.2,3.0,m5,X,7.1,5.8,6.5,43.0,151.0,japan,asia,M,0
mitsubishi,mirage g4,compact,1.2,3.0,m5,X,7.2,5.9,6.6,43.0,153.0,japan,asia,M,0
mitsubishi,mirage g4,compact,1.2,3.0,m5,X,7.2,5.9,6.6,43.0,155.0,japan,asia,M,0
mitsubishi,lancer,compact,2.0,4.0,av6,X,8.6,6.8,7.8,36.0,181.0,japan,asia,A,1
mitsubishi,lancer,compact,2.0,4.0,av6,X,8.7,6.9,7.9,36.0,183.0,japan,asia,A,1
mitsubishi,lancer,compact,2.0,4.0,av6,X,9.2,7.0,8.2,34.0,189.0,japan,asia,A,1
mitsubishi,lancer,compact,2.0,4.0,av6,X,9.2,6.9,8.2,34.0,189.0,japan,asia,A,1
mitsubishi,lancer,compact,2.0,4.0,m5,X,9.6,6.8,8.3,34.0,191.0,japan,asia,M,0
mitsubishi,lancer sportback,station wagon - small,2.0,4.0,av6,X,9.2,7.1,8.3,34.0,191.0,japan,asia,A,1
mitsubishi,lancer,compact,2.0,4.0,m5,X,9.6,6.9,8.4,34.0,193.0,japan,asia,M,0
mitsubishi,rvr,suv - small,2.0,4.0,av6,X,9.3,7.3,8.4,34.0,193.0,japan,asia,A,1
mitsubishi,outlander,suv - small,2.4,4.0,av6,X,9.2,7.5,8.4,34.0,193.0,japan,asia,A,1
mitsubishi,lancer sportback,station wagon - small,2.0,4.0,av6,X,9.3,7.2,8.4,34.0,194.0,japan,asia,A,1
mitsubishi,outlander,suv - small,2.4,4.0,av6,X,9.2,7.5,8.4,34.0,197.0,japan,asia,A,1
mitsubishi,lancer sportback,station wagon - small,2.0,4.0,av6,X,9.6,7.3,8.6,33.0,198.0,japan,asia,A,1
mitsubishi,lancer sportback,station wagon - small,2.0,4.0,m5,X,9.8,7.1,8.6,33.0,198.0,japan,asia,M,0
mitsubishi,lancer,compact,2.0,4.0,m5,X,9.6,7.0,8.4,34.0,198.0,japan,asia,M,0
mitsubishi,outlander,suv - small,2.4,4.0,av6,X,9.5,7.5,8.6,33.0,198.0,japan,asia,A,1
mitsubishi,rvr,suv - small,2.0,4.0,av6,X,9.6,7.6,8.7,32.0,200.0,japan,asia,A,1
mitsubishi,lancer,compact,2.0,4.0,m5,X,9.7,7.1,8.5,33.0,200.0,japan,asia,M,0
mitsubishi,rvr,suv - small,2.0,4.0,av6,X,9.6,7.6,8.7,32.0,202.0,japan,asia,A,1
mitsubishi,rvr,suv - small,2.0,4.0,m5,X,9.9,7.6,8.8,32.0,202.0,japan,asia,M,0
mitsubishi,rvr 4wd,suv - small,2.0,4.0,av6,X,9.6,7.7,8.8,32.0,202.0,japan,asia,A,1
mitsubishi,rvr,suv - small,2.0,4.0,m5,X,9.9,7.5,8.8,32.0,202.0,japan,asia,M,0
mitsubishi,lancer sportback,station wagon - small,2.0,4.0,m5,X,9.9,7.2,8.7,32.0,203.0,japan,asia,M,0
mitsubishi,lancer,compact,2.4,4.0,av6,X,9.8,7.6,8.8,32.0,204.0,japan,asia,A,1
mitsubishi,rvr,suv - small,2.0,4.0,av6,X,9.7,7.8,8.8,32.0,204.0,japan,asia,A,1
mitsubishi,lancer sportback,station wagon - small,2.0,4.0,m5,X,9.9,7.3,8.7,32.0,205.0,japan,asia,M,0
mitsubishi,rvr,suv - small,2.0,4.0,av6,X,9.7,7.8,8.8,32.0,206.0,japan,asia,A,1
mitsubishi,lancer,compact,2.4,4.0,av6,X,9.9,7.7,8.9,32.0,206.0,japan,asia,A,1
mitsubishi,rvr 4wd,suv - small,2.0,4.0,av6,X,9.8,8.0,9.0,31.0,207.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,2.4,4.0,av6,X,9.7,8.1,9.0,31.0,207.0,japan,asia,A,1
mitsubishi,eclipse cross,suv - small,1.5,4.0,av8,X,9.4,8.4,8.9,32.0,208.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,2.4,4.0,av6,X,9.9,8.1,9.1,31.0,209.0,japan,asia,A,1
mitsubishi,lancer 4wd,compact,2.4,4.0,av6,X,10.2,7.8,9.1,31.0,210.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,2.4,4.0,av6,X,9.8,8.1,9.0,31.0,211.0,japan,asia,A,1
mitsubishi,lancer 4wd,compact,2.4,4.0,av6,X,10.2,7.9,9.2,31.0,212.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,2.4,4.0,av6,X,9.9,8.1,9.1,31.0,212.0,japan,asia,A,1
mitsubishi,rvr 4wd,suv - small,2.0,4.0,av6,X,10.1,8.2,9.2,31.0,213.0,japan,asia,A,1
mitsubishi,rvr,suv - small,2.0,4.0,m5,X,10.3,8.0,9.3,30.0,214.0,japan,asia,M,0
mitsubishi,rvr,suv - small,2.0,4.0,m5,X,10.3,8.2,9.3,30.0,216.0,japan,asia,M,0
mitsubishi,eclipse cross 4wd,suv - small,1.5,4.0,av8,X,9.6,8.9,9.3,30.0,216.0,japan,asia,A,1
mitsubishi,lancer,compact,2.4,4.0,m5,X,10.5,7.7,9.2,31.0,217.0,japan,asia,M,0
mitsubishi,rvr 4wd,suv - small,2.4,4.0,av6,X,10.3,8.3,9.4,30.0,218.0,japan,asia,A,1
mitsubishi,lancer awd,compact,2.4,4.0,av6,X,10.5,8.2,9.5,30.0,218.0,japan,asia,A,1
mitsubishi,lancer,compact,2.4,4.0,m5,X,10.5,7.8,9.3,30.0,218.0,japan,asia,M,0
mitsubishi,rvr 4wd,suv - small,2.4,4.0,av6,X,10.3,8.3,9.4,30.0,219.0,japan,asia,A,1
mitsubishi,lancer awd,compact,2.4,4.0,av6,X,10.5,8.2,9.5,30.0,219.0,japan,asia,A,1
mitsubishi,rvr 4wd,suv - small,2.4,4.0,av6,X,10.4,8.5,9.6,29.0,221.0,japan,asia,A,1
mitsubishi,rvr 4wd,suv - small,2.4,4.0,av6,X,10.5,8.6,9.6,29.0,223.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,as6,Z,11.5,8.4,10.1,28.0,232.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,as6,Z,11.5,8.5,10.2,28.0,235.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,as6,Z,11.9,8.5,10.4,27.0,238.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,as6,Z,11.9,8.5,10.4,27.0,242.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,as6,Z,12.0,8.8,10.6,27.0,246.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,a6,Z,12.0,8.8,10.6,27.0,246.0,japan,asia,A,1
mitsubishi,outlander 4wd,suv - small,3.0,6.0,as6,Z,12.0,8.8,10.6,27.0,248.0,japan,asia,A,1
mitsubishi,lancer ralliart,compact,2.0,4.0,am6,Z,13.4,9.4,11.6,24.0,267.0,japan,asia,A,1
mitsubishi,lancer evolution,compact,2.0,4.0,m5,Z,14.0,10.3,12.3,23.0,283.0,japan,asia,M,0
mitsubishi,lancer evolution,compact,2.0,4.0,am6,Z,14.2,10.5,12.5,23.0,288.0,japan,asia,A,1
nissan,versa,compact,1.6,4.0,av,X,7.2,5.8,6.6,43.0,152.0,japan,asia,A,1
nissan,versa,compact,1.6,4.0,av,X,7.5,6.0,6.8,42.0,156.0,japan,asia,A,1
nissan,versa,compact,1.6,4.0,av,X,7.4,5.9,6.7,42.0,158.0,japan,asia,A,1
nissan,sentra,mid-size,1.8,4.0,av,X,7.8,6.0,7.0,40.0,161.0,japan,asia,A,1
nissan,versa,mid-size,1.6,4.0,av,X,7.5,6.0,6.8,42.0,161.0,japan,asia,A,1
nissan,versa,mid-size,1.6,4.0,av,X,7.6,6.2,7.0,40.0,164.0,japan,asia,A,1
nissan,sentra,mid-size,1.8,4.0,av,X,8.0,6.1,7.2,39.0,166.0,japan,asia,A,1
nissan,sentra,mid-size,2.0,4.0,av,X,8.0,6.0,7.1,40.0,167.0,japan,asia,A,1
nissan,sentra,mid-size,1.8,4.0,av,X,8.0,6.1,7.2,39.0,167.0,japan,asia,A,1
nissan,kicks,mid-size,1.6,4.0,av,X,7.7,6.6,7.2,39.0,169.0,japan,asia,A,1
nissan,sentra sr,mid-size,2.0,4.0,av,X,8.2,6.2,7.3,39.0,171.0,japan,asia,A,1
nissan,sentra,mid-size,1.8,4.0,av,X,8.1,6.3,7.3,39.0,171.0,japan,asia,A,1
nissan,sentra,mid-size,1.8,4.0,av,X,8.1,6.3,7.3,39.0,172.0,japan,asia,A,1
nissan,altima,mid-size,2.5,4.0,av,X,8.6,6.1,7.4,38.0,174.0,japan,asia,A,1
nissan,altima,mid-size,2.5,4.0,av,X,8.7,6.2,7.6,37.0,175.0,japan,asia,A,1
nissan,altima,mid-size,2.5,4.0,av,X,8.8,6.0,7.5,38.0,176.0,japan,asia,A,1
nissan,altima,mid-size,2.5,4.0,av,X,8.7,6.0,7.5,38.0,176.0,japan,asia,A,1
nissan,versa,compact,1.6,4.0,m5,X,8.6,6.5,7.7,37.0,177.0,japan,asia,M,0
nissan,micra,compact,1.6,4.0,m5,X,8.6,6.6,7.7,37.0,177.0,japan,asia,M,0
nissan,juke,station wagon - small,1.6,4.0,m6,X,8.4,6.9,7.7,37.0,177.0,japan,asia,M,0
nissan,altima sr/platinum,mid-size,2.5,4.0,av,X,8.5,6.3,7.5,38.0,177.0,japan,asia,A,1
nissan,micra,compact,1.6,4.0,a4,X,8.8,6.6,7.8,36.0,179.0,japan,asia,A,1
nissan,versa,mid-size,1.6,4.0,m5,X,8.6,6.5,7.6,37.0,179.0,japan,asia,M,0
nissan,altima,mid-size,2.5,4.0,av,X,8.7,6.3,7.6,37.0,179.0,japan,asia,A,1
nissan,sentra,mid-size,1.8,4.0,m6,X,8.7,6.6,7.8,36.0,179.0,japan,asia,M,0
nissan,versa,mid-size,1.6,4.0,m5,X,8.6,6.6,7.7,37.0,180.0,japan,asia,M,0
