Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
MERCEDES-BENZ,ML 350 4MATIC FFV,SUV - STANDARD,3.5,6.0,AS7,premium gasoline,13.4,10.5,12.1,23.0,278.0
MERCEDES-BENZ,ML 350 4MATIC FFV,SUV - STANDARD,3.5,6.0,AS7,ethanol,17.8,13.8,16.0,18.0,256.0
MERCEDES-BENZ,ML 350 BLUETEC 4MATIC,SUV - STANDARD,3.0,6.0,AS7,diesel,11.8,8.5,10.3,27.0,278.0
MERCEDES-BENZ,ML 550 4MATIC,SUV - STANDARD,4.7,8.0,AS7,premium gasoline,16.2,11.8,14.2,20.0,327.0
MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV - STANDARD,5.5,8.0,AS7,premium gasoline,17.2,13.5,15.5,18.0,356.0
MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8.0,AS7,premium gasoline,14.3,9.5,12.1,23.0,278.0
MERCEDES-BENZ,S 550 4MATIC SWB,FULL-SIZE,4.7,8.0,AS7,premium gasoline,14.2,9.4,12.0,24.0,276.0
MERCEDES-BENZ,S 63 AMG 4MATIC,FULL-SIZE,5.5,8.0,AS7,premium gasoline,15.6,10.3,13.2,21.0,304.0
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8.0,AS7,premium gasoline,13.4,9.6,11.7,24.0,269.0
MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,5.5,8.0,AS7,premium gasoline,14.8,10.2,12.7,22.0,292.0
MERCEDES-BENZ,SL 65 AMG,TWO-SEATER,6.0,8.0,AS7,premium gasoline,16.7,11.2,14.2,20.0,327.0
MERCEDES-BENZ,SLK 250,TWO-SEATER,1.8,4.0,AS7,premium gasoline,10.3,7.2,8.9,32.0,205.0
MERCEDES-BENZ,SLK 250,TWO-SEATER,1.8,4.0,M6,premium gasoline,10.4,7.3,9.0,31.0,207.0
MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6.0,AS7,premium gasoline,11.1,8.1,9.8,29.0,225.0
MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,5.5,8.0,AS7,premium gasoline,12.3,8.7,10.7,26.0,246.0
MERCEDES-BENZ,SLS AMG BLACK SERIES COUPE,TWO-SEATER,6.2,8.0,AS7,premium gasoline,18.7,13.9,16.5,17.0,380.0
MERCEDES-BENZ,SLS AMG GT COUPE,TWO-SEATER,6.2,8.0,AS7,premium gasoline,18.2,12.6,15.7,18.0,361.0
MERCEDES-BENZ,SLS AMG ROADSTER,TWO-SEATER,6.2,8.0,AS7,premium gasoline,18.2,12.6,15.7,18.0,361.0
MINI,COOPER CLUBMAN,SUBCOMPACT,1.6,4.0,A6,premium gasoline,8.7,6.6,7.8,36.0,179.0
MINI,COOPER CLUBMAN,SUBCOMPACT,1.6,4.0,M6,premium gasoline,8.6,6.8,7.8,36.0,179.0
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4.0,A6,premium gasoline,8.7,6.6,7.8,36.0,179.0
MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4.0,M6,premium gasoline,8.6,6.8,7.8,36.0,179.0
MINI,COOPER COUNTRYMAN,COMPACT,1.6,4.0,A6,premium gasoline,9.4,7.9,8.7,32.0,200.0
MINI,COOPER COUNTRYMAN,COMPACT,1.6,4.0,M6,premium gasoline,8.6,6.8,7.8,36.0,179.0
MINI,COOPER COUPE,TWO-SEATER,1.6,4.0,A6,premium gasoline,8.5,6.6,7.6,37.0,175.0
MINI,COOPER COUPE,TWO-SEATER,1.6,4.0,M6,premium gasoline,8.0,6.4,7.3,39.0,168.0
MINI,COOPER PACEMAN,COMPACT,1.6,4.0,A6,premium gasoline,9.4,7.9,8.7,32.0,200.0
MINI,COOPER PACEMAN,COMPACT,1.6,4.0,M6,premium gasoline,8.6,6.8,7.8,36.0,179.0
MINI,COOPER ROADSTER,TWO-SEATER,1.6,4.0,A6,premium gasoline,8.7,6.6,7.8,36.0,179.0
MINI,COOPER ROADSTER,TWO-SEATER,1.6,4.0,M6,premium gasoline,8.6,6.8,7.8,36.0,179.0
MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4.0,A6,premium gasoline,10.0,7.8,9.0,31.0,207.0
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4.0,M6,premium gasoline,9.3,7.5,8.5,33.0,196.0
MINI,COOPER S COUPE,TWO-SEATER,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,COOPER S COUPE,TWO-SEATER,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4.0,A6,premium gasoline,10.0,7.8,9.0,31.0,207.0
MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4.0,M6,premium gasoline,9.3,7.5,8.5,33.0,196.0
MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,COOPER S ROADSTER,TWO-SEATER,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,JOHN COOPER WORKS CLUBMAN,SUBCOMPACT,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,JOHN COOPER WORKS CLUBMAN,SUBCOMPACT,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4.0,A6,premium gasoline,10.0,7.8,9.0,31.0,207.0
MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4.0,M6,premium gasoline,9.3,7.5,8.5,33.0,196.0
MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4.0,A6,premium gasoline,10.0,7.8,9.0,31.0,207.0
MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4.0,M6,premium gasoline,9.3,7.5,8.5,33.0,196.0
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4.0,A6,premium gasoline,9.3,7.0,8.3,34.0,191.0
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4.0,M6,premium gasoline,9.1,6.7,8.0,35.0,184.0
MITSUBISHI,LANCER,COMPACT,2.0,4.0,AV6,regular gasoline,9.2,7.0,8.2,34.0,189.0
MITSUBISHI,LANCER,COMPACT,2.0,4.0,M5,regular gasoline,9.6,6.8,8.3,34.0,191.0
MITSUBISHI,LANCER AWD,COMPACT,2.4,4.0,AV6,regular gasoline,10.5,8.2,9.5,30.0,218.0
MITSUBISHI,LANCER EVOLUTION,COMPACT,2.0,4.0,AM6,premium gasoline,14.2,10.5,12.5,23.0,288.0
MITSUBISHI,LANCER EVOLUTION,COMPACT,2.0,4.0,M5,premium gasoline,14.0,10.3,12.3,23.0,283.0
MITSUBISHI,LANCER RALLIART,COMPACT,2.0,4.0,AM6,premium gasoline,13.4,9.4,11.6,24.0,267.0
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4.0,AV6,regular gasoline,9.6,7.3,8.6,33.0,198.0
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4.0,M5,regular gasoline,9.8,7.1,8.6,33.0,198.0
MITSUBISHI,MIRAGE,COMPACT,1.2,3.0,AV,regular gasoline,6.4,5.4,6.0,47.0,138.0
MITSUBISHI,MIRAGE,COMPACT,1.2,3.0,M5,regular gasoline,7.0,5.6,6.4,44.0,147.0
MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4.0,AV6,regular gasoline,9.5,7.5,8.6,33.0,198.0
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4.0,AV6,regular gasoline,9.9,8.1,9.1,31.0,209.0
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6.0,AS6,premium gasoline,11.5,8.5,10.2,28.0,235.0
MITSUBISHI,RVR,SUV - SMALL,2.0,4.0,AV6,regular gasoline,9.6,7.6,8.7,32.0,200.0
MITSUBISHI,RVR,SUV - SMALL,2.0,4.0,M5,regular gasoline,9.9,7.5,8.8,32.0,202.0
MITSUBISHI,RVR 4WD,SUV - SMALL,2.0,4.0,AV6,regular gasoline,9.8,8.0,9.0,31.0,207.0
NISSAN,370Z,TWO-SEATER,3.7,6.0,AS7,premium gasoline,12.6,9.1,11.0,26.0,253.0
NISSAN,370Z,TWO-SEATER,3.7,6.0,M6,premium gasoline,13.3,9.3,11.5,25.0,264.0
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6.0,AS7,premium gasoline,13.0,9.5,11.4,25.0,262.0
NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6.0,M6,premium gasoline,13.5,9.6,11.7,24.0,269.0
NISSAN,ALTIMA,MID-SIZE,2.5,4.0,AV,regular gasoline,8.7,6.2,7.6,37.0,175.0
NISSAN,ALTIMA,MID-SIZE,3.5,6.0,AV,regular gasoline,10.8,7.4,9.3,30.0,214.0
NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8.0,A5,regular gasoline,19.1,13.4,16.5,17.0,380.0
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4.0,A5,regular gasoline,13.7,10.6,12.3,23.0,283.0
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4.0,M5,regular gasoline,12.2,10.2,11.3,25.0,260.0
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6.0,A5,regular gasoline,14.7,10.2,12.7,22.0,292.0
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6.0,A5,regular gasoline,15.7,11.2,13.7,21.0,315.0
NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6.0,M6,regular gasoline,14.8,11.0,13.1,22.0,301.0
NISSAN,GT-R,SUBCOMPACT,3.8,6.0,AM6,premium gasoline,14.5,10.9,12.9,22.0,297.0
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4.0,AV,premium gasoline,8.7,7.3,8.1,35.0,186.0
NISSAN,JUKE,STATION WAGON - SMALL,1.6,4.0,M6,premium gasoline,9.5,7.6,8.6,33.0,198.0
NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4.0,AV,premium gasoline,9.3,7.9,8.7,32.0,200.0
NISSAN,MAXIMA,MID-SIZE,3.5,6.0,AV,premium gasoline,12.3,9.1,10.9,26.0,251.0
NISSAN,MURANO AWD,SUV - SMALL,3.5,6.0,AV,regular gasoline,13.2,10.1,11.8,24.0,271.0
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4.0,AV,regular gasoline,10.0,8.5,9.3,30.0,214.0
NISSAN,PATHFINDER,SUV - SMALL,3.5,6.0,AV,regular gasoline,12.0,8.9,10.6,27.0,244.0
NISSAN,PATHFINDER 4WD,SUV - SMALL,3.5,6.0,AV,regular gasoline,12.3,9.3,11.0,26.0,253.0
NISSAN,PATHFINDER HYBRID 4WD,SUV - STANDARD,2.5,4.0,AV,regular gasoline,9.1,8.5,8.8,32.0,202.0
NISSAN,QUEST,MINIVAN,3.5,6.0,AV,regular gasoline,12.5,9.5,11.1,25.0,255.0
NISSAN,ROGUE,SUV - SMALL,2.5,4.0,AV,regular gasoline,9.2,7.2,8.3,34.0,191.0
NISSAN,ROGUE AWD,SUV - SMALL,2.5,4.0,AV,regular gasoline,9.5,7.4,8.6,33.0,198.0
NISSAN,SENTRA,MID-SIZE,1.8,4.0,AV,regular gasoline,7.8,6.0,7.0,40.0,161.0
NISSAN,SENTRA,MID-SIZE,1.8,4.0,M6,regular gasoline,8.7,6.6,7.8,36.0,179.0
NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8.0,A5,regular gasoline,17.9,12.8,15.6,18.0,359.0
NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8.0,A5,regular gasoline,19.7,14.3,17.3,16.0,398.0
NISSAN,VERSA,COMPACT,1.6,4.0,AV,regular gasoline,7.2,5.8,6.6,43.0,152.0
NISSAN,VERSA,COMPACT,1.6,4.0,M5,regular gasoline,8.6,6.5,7.7,37.0,177.0
NISSAN,XTERRA 4WD,SUV - SMALL,4.0,6.0,A5,regular gasoline,16.1,11.9,14.2,20.0,327.0
NISSAN,XTERRA 4WD,SUV - SMALL,4.0,6.0,M6,regular gasoline,15.2,11.9,13.7,21.0,315.0
PORSCHE,911 CARRERA,MINICOMPACT,3.4,6.0,AM7,premium gasoline,11.6,8.3,10.1,28.0,232.0
PORSCHE,911 CARRERA,MINICOMPACT,3.4,6.0,M7,premium gasoline,12.5,8.6,10.7,26.0,246.0
PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6.0,AM7,premium gasoline,11.8,8.5,10.3,27.0,237.0
PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6.0,M7,premium gasoline,12.4,8.6,10.7,26.0,246.0
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6.0,AM7,premium gasoline,12.0,8.7,10.5,27.0,242.0
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6.0,M7,premium gasoline,12.6,9.0,11.0,26.0,253.0
PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.3,8.9,10.8,26.0,248.0
PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6.0,M7,premium gasoline,12.8,8.9,11.0,26.0,253.0
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.7,9.0,11.0,26.0,253.0
PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6.0,M7,premium gasoline,12.9,9.1,11.2,25.0,258.0
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6.0,AM7,premium gasoline,11.6,8.3,10.1,28.0,232.0
PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6.0,M7,premium gasoline,12.4,8.6,10.7,26.0,246.0
PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.1,8.7,10.6,27.0,244.0
PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6.0,M7,premium gasoline,12.6,8.6,10.8,26.0,248.0
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.4,8.7,10.7,26.0,246.0
PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6.0,M7,premium gasoline,12.6,8.8,10.9,26.0,251.0
PORSCHE,911 GT3,TWO-SEATER,3.8,6.0,AM7,premium gasoline,16.0,11.5,14.0,20.0,322.0
PORSCHE,911 TURBO,MINICOMPACT,3.8,6.0,AM7,premium gasoline,13.7,9.6,11.9,24.0,274.0
PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6.0,AM7,premium gasoline,13.7,9.6,11.9,24.0,274.0
PORSCHE,911 TURBO S,MINICOMPACT,3.8,6.0,AM7,premium gasoline,13.7,9.6,11.9,24.0,274.0
PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6.0,AM7,premium gasoline,13.7,9.6,11.9,24.0,274.0
PORSCHE,BOXSTER,TWO-SEATER,2.7,6.0,AM7,premium gasoline,10.7,7.4,9.2,31.0,212.0
PORSCHE,BOXSTER,TWO-SEATER,2.7,6.0,M6,premium gasoline,11.5,7.9,9.9,29.0,228.0
PORSCHE,BOXSTER S,TWO-SEATER,3.4,6.0,AM7,premium gasoline,11.3,7.9,9.8,29.0,225.0
PORSCHE,BOXSTER S,TWO-SEATER,3.4,6.0,M6,premium gasoline,11.9,8.6,10.4,27.0,239.0
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6.0,A8,premium gasoline,14.1,10.2,12.4,23.0,290.0
PORSCHE,CAYENNE,SUV - STANDARD,3.6,6.0,M6,premium gasoline,15.8,10.9,13.6,21.0,313.0
PORSCHE,CAYENNE DIESEL (modified),SUV - STANDARD,3.0,6.0,A8,diesel,11.8,8.1,10.2,28.0,277.0
PORSCHE,CAYENNE GTS,SUV - STANDARD,4.8,8.0,A8,premium gasoline,16.7,11.5,14.4,20.0,338.0
PORSCHE,CAYENNE S,SUV - STANDARD,4.8,8.0,A8,premium gasoline,15.5,10.7,13.2,21.0,310.0
PORSCHE,CAYENNE S HYBRID,SUV - STANDARD,3.0,6.0,A8,premium gasoline,11.8,9.9,10.9,26.0,251.0
PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8.0,A8,premium gasoline,16.3,11.0,13.9,20.0,326.0
PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8.0,A8,premium gasoline,18.0,11.9,15.2,19.0,358.0
PORSCHE,CAYMAN,TWO-SEATER,2.7,6.0,AM7,premium gasoline,10.7,7.4,9.2,31.0,212.0
PORSCHE,CAYMAN,TWO-SEATER,2.7,6.0,M6,premium gasoline,11.5,7.9,9.9,29.0,228.0
PORSCHE,CAYMAN S,TWO-SEATER,3.4,6.0,AM7,premium gasoline,11.3,7.9,9.8,29.0,225.0
PORSCHE,CAYMAN S,TWO-SEATER,3.4,6.0,M6,premium gasoline,11.9,8.6,10.4,27.0,239.0
PORSCHE,PANAMERA,FULL-SIZE,3.6,6.0,AM7,premium gasoline,12.9,8.4,10.9,26.0,251.0
PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6.0,AM7,premium gasoline,13.1,8.7,11.1,25.0,255.0
PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6.0,AM7,premium gasoline,13.4,8.8,11.3,25.0,260.0
PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3.0,6.0,AM7,premium gasoline,13.7,8.9,11.5,25.0,264.0
PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8.0,AM7,premium gasoline,15.1,9.7,12.7,22.0,292.0
PORSCHE,PANAMERA S,FULL-SIZE,3.0,6.0,AM7,premium gasoline,13.4,8.8,11.3,25.0,260.0
PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8.0,AM7,premium gasoline,15.3,9.7,12.8,22.0,294.0
PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8.0,AM7,premium gasoline,15.4,9.8,12.9,22.0,297.0
RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8.0,A6,regular gasoline,17.1,12.0,14.8,19.0,340.0
RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,15.8,10.9,13.6,21.0,313.0
RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8.0,A6,regular gasoline,17.6,12.7,15.4,18.0,354.0
RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,16.3,11.5,14.1,20.0,324.0
RAM,1500 4X4 DIESEL,PICKUP TRUCK - STANDARD,3.0,6.0,A8,diesel,12.1,8.8,10.6,27.0,286.0
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,14.6,10.1,12.6,22.0,290.0
RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,ethanol,20.5,14.5,17.8,16.0,285.0
RAM,1500 DIESEL,PICKUP TRUCK - STANDARD,3.0,6.0,A8,diesel,11.6,8.4,10.2,28.0,275.0
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,13.9,9.5,11.9,24.0,274.0
RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,ethanol,19.4,13.6,16.8,17.0,269.0
RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,12.9,9.3,11.3,25.0,260.0
RAM,CARGO VAN FFV,MINIVAN,3.6,6.0,A6,regular gasoline,13.3,9.1,11.4,25.0,262.0
RAM,CARGO VAN FFV,MINIVAN,3.6,6.0,A6,ethanol,18.6,12.7,15.9,18.0,254.0
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12.0,A8,premium gasoline,19.1,12.3,16.0,18.0,368.0
ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12.0,A8,premium gasoline,19.1,12.3,16.0,18.0,368.0
ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12.0,A8,premium gasoline,20.7,12.8,17.1,17.0,393.0
ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12.0,A8,premium gasoline,20.7,12.8,17.1,17.0,393.0
ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12.0,A8,premium gasoline,20.7,12.7,17.1,17.0,393.0
ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12.0,A8,premium gasoline,20.7,12.7,17.1,17.0,393.0
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12.0,A8,premium gasoline,18.7,11.8,15.6,18.0,359.0
SCION,FR-S,MINICOMPACT,2.0,4.0,AS6,premium gasoline,9.6,7.0,8.4,34.0,193.0
SCION,FR-S,MINICOMPACT,2.0,4.0,M6,premium gasoline,10.9,7.8,9.5,30.0,218.0
SCION,iQ,MINICOMPACT,1.3,4.0,AV,regular gasoline,6.6,5.7,6.2,46.0,143.0
SCION,tC,COMPACT,2.5,4.0,AS6,regular gasoline,10.2,7.5,9.0,31.0,207.0
SCION,tC,COMPACT,2.5,4.0,M6,regular gasoline,10.2,7.6,9.0,31.0,207.0
SCION,xB,STATION WAGON - SMALL,2.4,4.0,AS4,regular gasoline,10.9,8.6,9.9,29.0,228.0
SCION,xB,STATION WAGON - SMALL,2.4,4.0,M5,regular gasoline,10.9,8.6,9.9,29.0,228.0
SCION,xD,SUBCOMPACT,1.8,4.0,A4,regular gasoline,8.8,7.1,8.0,35.0,184.0
SCION,xD,SUBCOMPACT,1.8,4.0,M5,regular gasoline,8.6,7.1,7.9,36.0,182.0
SMART,FORTWO CABRIOLET,TWO-SEATER,1.0,3.0,AM5,premium gasoline,6.9,5.7,6.4,44.0,147.0
SMART,FORTWO COUPE,TWO-SEATER,1.0,3.0,AM5,premium gasoline,6.9,5.7,6.4,44.0,147.0
SRT,VIPER COUPE,TWO-SEATER,8.4,10.0,M6,premium gasoline,20.0,13.0,16.9,17.0,389.0
SRT,VIPER GTS COUPE,TWO-SEATER,8.4,10.0,M6,premium gasoline,20.0,13.0,16.9,17.0,389.0
SUBARU,BRZ,MINICOMPACT,2.0,4.0,AS6,premium gasoline,9.6,7.1,8.5,33.0,196.0
SUBARU,BRZ,MINICOMPACT,2.0,4.0,M6,premium gasoline,11.0,7.9,9.6,29.0,221.0
SUBARU,FORESTER AWD,SUV - SMALL,2.0,4.0,AV,premium gasoline,10.2,8.6,9.5,30.0,218.0
SUBARU,FORESTER AWD,SUV - SMALL,2.5,4.0,AV,regular gasoline,9.6,7.4,8.6,33.0,198.0
SUBARU,FORESTER AWD,SUV - SMALL,2.5,4.0,M6,regular gasoline,10.9,8.3,9.7,29.0,223.0
SUBARU,IMPREZA AWD,COMPACT,2.0,4.0,AV,regular gasoline,8.7,6.6,7.8,36.0,179.0
SUBARU,IMPREZA AWD,COMPACT,2.0,4.0,M5,regular gasoline,9.6,7.1,8.5,33.0,196.0
SUBARU,IMPREZA AWD,COMPACT,2.5,4.0,M5,premium gasoline,12.6,9.5,11.2,25.0,258.0
SUBARU,IMPREZA AWD,COMPACT,2.5,4.0,M6,premium gasoline,14.2,10.4,12.5,23.0,288.0
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4.0,AV,regular gasoline,8.7,6.6,7.8,36.0,179.0
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4.0,M5,regular gasoline,9.6,7.1,8.5,33.0,196.0
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4.0,M5,premium gasoline,12.6,9.5,11.2,25.0,258.0
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4.0,M6,premium gasoline,14.2,10.4,12.5,23.0,288.0
SUBARU,LEGACY AWD,MID-SIZE,2.5,4.0,AV,regular gasoline,9.7,7.3,8.6,33.0,198.0
SUBARU,LEGACY AWD,MID-SIZE,2.5,4.0,M6,regular gasoline,11.3,8.2,9.9,29.0,228.0
SUBARU,LEGACY AWD,MID-SIZE,3.6,6.0,AS5,regular gasoline,13.3,9.5,11.6,24.0,267.0
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4.0,AV,regular gasoline,9.9,7.8,9.0,31.0,207.0
SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4.0,M6,regular gasoline,10.8,8.5,9.8,29.0,225.0
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6.0,AS5,regular gasoline,13.4,9.7,11.7,24.0,269.0
SUBARU,TRIBECA AWD,SUV - SMALL,3.6,6.0,AS5,regular gasoline,14.7,11.1,13.1,22.0,301.0
SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4.0,AV,regular gasoline,9.5,7.2,8.5,33.0,196.0
SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4.0,M5,regular gasoline,10.2,8.0,9.2,31.0,212.0
SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4.0,AV,regular gasoline,8.1,7.2,7.7,37.0,177.0
TOYOTA,4RUNNER (Part-Time 4WD),SUV - STANDARD,4.0,6.0,AS5,regular gasoline,14.3,11.1,12.9,22.0,297.0
TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6.0,AS5,regular gasoline,14.3,11.1,12.9,22.0,297.0
TOYOTA,AVALON,MID-SIZE,3.5,6.0,AS6,regular gasoline,11.3,7.6,9.6,29.0,221.0
TOYOTA,CAMRY,MID-SIZE,2.5,4.0,AS6,regular gasoline,9.5,6.6,8.2,34.0,189.0
TOYOTA,CAMRY,MID-SIZE,3.5,6.0,AS6,regular gasoline,11.1,7.8,9.6,29.0,221.0
TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4.0,AV,regular gasoline,5.5,5.9,5.7,50.0,131.0
TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4.0,AV,regular gasoline,5.8,6.2,6.0,47.0,138.0
TOYOTA,COROLLA,MID-SIZE,1.8,4.0,A4,regular gasoline,8.6,6.5,7.7,37.0,177.0
TOYOTA,COROLLA,MID-SIZE,1.8,4.0,AV7,regular gasoline,8.1,6.3,7.3,39.0,168.0
